Date,Author,Comment,Likes,Sentiment Label,Sentiment Score
2023-11-20,MohOz,Did you watch video of a child reassuring his father while looking almost dead,0,Negative,-0.3197
2023-11-20,nick car,Bun dem hostages,0,Neutral,0.0
2023-11-20,Sharon Carol Brand,Orla  Guerin   you haven't changed or learned anything have you.    Still reporting with your slanted views,0,Neutral,0.0
2023-11-20,Jp H.,Msn's heroine stalkers family keeps trying to epstine me with there kids.  to cover up there dope,0,Positive,0.5719
2023-11-20,senpha konyak,"My God, I am speechless after watching this video...",0,Positive,0.2732
2023-11-20,Royal Grand Majesty,"Hamas took the lives of over 1400 innocent Israeli civilians on October the 7th.
In response the IDF took the lives of over 10,000 innocent Palestinian civilians, mostly being children and counting.
In this day and age with all the resources at the IDFs disposal and all the advancement in technology, surely there was no better approach then to bombard Refugee Camps and Hospitals.
Such a hypocritical thing to say that Hamas has been lying, when there is an abundance of videos online exposing the lies of the IDF under the direction of the Israeli Government Officials.
I could even go as far as to speculate that October 7th could very well have been done in cooperation with the IDF and under the direction of the Israeli Government Officials, just as how people speculated with what happened with 9/11.
There's hard-proof evidence that has been released recently that Egypt tipped off Israel about the October 7th plans from Hamas prior to the attack and yet no action was taken by the IDF.
Just speculation on my part, but was the IDF even alerted by this tip from Egypt or did the Israeli Government Officials keep it on the down low?
How fortunate for the Hamas fighters to calmly parachute down into the music festival without any resistance from the IDF on October 7th.
Seems like the Israeli Government Officials wanted any excuse to commit ethnic cleansing, since they couldn't find one, they planned and staged one them-selves.
The world is full of monsters, but the monsters who hide behind a mask are the worst of the bunch.
I stand by all the innocent civilians of both Israel and Palestine.
The Israeli Government Officials, Corrupt IDF personnel and Hamas can all burn in hell for eternity.",0,Neutral,-0.0653
2023-11-20,Sobha James,If Gazzawins Qatar will do this mediation never ? Because theWatarcand SaudiaArabia and other muslims coutriesare behind this,0,Neutral,0.0
2023-11-20,Deepshikha Sharma,Stop this fake concern for hostages,0,Negative,-0.6486
2023-11-20,Brenda Westbrook,"Wow and you can’t verify this.  Shame on you. Hamas wants the whole world,",0,Neutral,0.0451
2023-11-20,Dawn Dingayan,Shame on you BBC,0,Negative,-0.4767
2023-11-20,Joseph,All these tragedy are caused by Hamas.,0,Negative,-0.6597
2023-11-20,Zeynep Azman,Israel Zionists liar's,0,Neutral,0.0
2023-11-20,Zeynep Azman,"Cant you see him his lost his leg his their for care by doctor. And IDF soldiers shot him from Apache helicopter, they shot their own civilians.",0,Positive,0.2263
2023-11-20,Encourage inspire be Bold,GOD ALWAYS REVEALS THE DARKNESS AND HE WILL BRING JUSTICE FOR HIS KIDS!!! WE ARE HIS BABIES!!!,1,Positive,0.6876
2023-11-20,Zeynep Azman,"Why didn't Israel Zionists leader's accept hostages at first when hamas offered them , now that Israel has bombed out gaza destroyed,  they want a deal bit too late. Israel Zionists hypocrites true killers",0,Negative,-0.4215
2023-11-20,J McC,Guerin must have rehearsed  that crying voice of hers for ages. What an actress. How to make a career out of a funny accent.,0,Neutral,-0.0516
2023-11-20,philip Ejem,You can't verify when it comes to Israel but will always verify whatever hamas terrorists says. BBC have a little shame,0,Negative,-0.885
2023-11-20,Mohammed Meabed,"I can't undertand the hypocrisy of the wetsern media. Why it cant simply blame the occupation/Apartheid/children-killing state of Isreal for the suffering of both Israelis and Palestinians. Only in 2023 before October 7th, Israel has killed, and imprisoned (without charge) Palestinian civilians, including women and children more than what Hamas did on October 7th",0,Negative,-0.8613
2023-11-20,The Fastfood Show,Strongly hope that both parties negotiate for peace of civilian people and especially the children and babies who know nothing why the war happen.,6,Positive,0.9238
2023-11-20,AtheistNoPoli,When even Orthodox jew hate this genocide Indian hindu celebrate as their religious festival.,0,Positive,0.4939
2023-11-20,Letsmakeithappen,"Isreal’s response to the 10/7 attack has many questions unanswered, and isreal needs to clarify how it let such a thing happen considering its tach and intelligence capabilities. Nevertheless, its response to such attack was unbelievably disproportionate and extremely cruel. Almost 20000 dead when putting the missing into consideration, tens of thousands injured many with life threatening and altering injuries. Millions are homeless without food, water, electricity or medical supplies. The whole situation makes you think that’s what isreal wants death and destruction in Gaza, and that the hostages are not its primary concern.",1,Negative,-0.9801
2023-11-20,Ria Videna,Blessed is the nation whose God is the Lord. Righteousness exalts a nation. Don't cover Hamas. No good they are giving u. Gazans,1,Positive,0.904
2023-11-20,Dragonfly,All these Drs are in cohorts with Hamas. All sneaky and don’t trust any of them.,0,Positive,0.34
2023-11-20,Ot Ci.,So IDF was telling the truth?,0,Positive,0.3182
2023-11-20,jie li,China is a country with very worst  air pollution! For your health! Please do not travel to China!,0,Negative,-0.6084
2023-11-20,Yuval Natanzon,"ORLA GUERIN WHERE DID YOU STUDY JOURNALISM ? IS THERE ANY BBC JOURNALIST THAT CAN AT LEAST PRETEND NOT BEING BAISAED UNFAIR PREJUDICED AGAINST ISRAEL? 
IT IS SAD ,  HEARTBREAKING  AND DEVASTATING SITUATIONS FOR BOTH PEOPLE , DON'T MAKE IT WORSE.",0,Negative,-0.8736
2023-11-20,James,So the BBC can’t “verify” the clear proof and video that israel has put out but the BBC can put out hamas propaganda without including “the BBC cannot independently verify the video” being put out by hamas videos?,1,Neutral,-0.1779
2023-11-20,Erik Hendrawan,Shame on you,0,Negative,-0.4767
2023-11-20,Erkan Gani,"Watch this movie, 2014's Hunger Games 3, similar analysis...",0,Negative,-0.25
2023-11-20,Anthony Waru,That tunnel footage is 2 different videos. The IDF mashed it together to make it look like a tunnel system. IDF ARE DESPERATE OR THINK WE ARE VERY DUMB,1,Negative,-0.7644
2023-11-20,R C,"Awww, more footage of casualties, hamas probably killed them too. Those Drs are terrible and keep saying hamas never in the hospital. Now we see not only hamas but hostages at hospital. The Drs are seen on news lying over and over. They should have medically transferred those patients weeks ago.",2,Negative,-0.8555
2023-11-20,Durga Prasad,Free hostages and free Palestine from Hamas.,0,Positive,0.765
2023-11-20,DARREN 123,So the hopital staff are complicit in hiding hamas taken jewish hostages,0,Negative,-0.296
2023-11-20,Yuval Natanzon,"BBC   HILARIOUS JOURNALISM. 
NONE ON THE IDF VIDEOS CAN BE VERIFIED?
DID YOU VERIFY THAT ALL THE ' DEAD BODY'S ' ARE INDEED DEAD PALESTINIANS?
OR DID YOU TAKE HAMAS  WORD AS THE PURE TRUTH THAT DOESNT NEED TO BE VERIFIED  
PATHETIC JOURNALIST THAT DOESN'T EVEN UNDERSTAND WHAT SHE IS SAYING. PATHETIC",1,Negative,-0.924
2023-11-20,Kary Edvalson,Im surprised BBC is reporting this.,1,Positive,0.2263
2023-11-20,Odile Gabay Engel,"There is no deal in view, from near to far, until all hostages are released. You probably did not get that",6,Negative,-0.296
2023-11-20,Monika Fliśnik,https://www.youtube.com/live/u4TVOXHt_PA?si=o6nbzNMZzXnigF6H,0,Neutral,0.0
2023-11-20,Owen H.,So the staff at the hospital is guilty of assisting Hamas in holding hostages. The staff needs to be held accountable for that and also for everything that happened to their Palestinian patients as a result.,35,Negative,-0.4215
2023-11-20,Native Traveller 47,"When world say's""PEACE"" , Muslims say "" PIECE"" .... When world say's "" PIECE "" , Muslims says "" PEACE "".....",0,Positive,0.6408
2023-11-20,Donald J,BBC antisemitism broadcast pro Hamas this chanel is so disgusting.,1,Negative,-0.656
2023-11-20,erkan,"Watch this movie, 2014's Hunger Games 3, similar analysis,",0,Negative,-0.25
2023-11-20,Sh Sh,Haha let’s dig a hole after 5 days and say this was the tunnels we kept banging on about! It’s a hole outside ! We thought that command centre was directly under the hospital ? 😂 isreal is a joke,0,Positive,0.6988
2023-11-20,Ck,"Those people should protest to Hamas and not in other countries, no wonder people say to send them back to Gaza . Clearly the Gaza people are just human shield.",17,Neutral,-0.128
2023-11-20,Ikechukwu Okafor,You can't verify Israel's videos but you can verify the ones from hamas??? interesting,94,Positive,0.6237
2023-11-20,Elana Gower,And yet they continue to support Hamas. What type of people are prepared to sacrifice their children for the sake of ideology?,0,Positive,0.5574
2023-11-20,Ronald Abrams,"This acting is wonderful.
Mamas do not let your babies grow up to be Hamas.
All of these blood libels.",1,Positive,0.5719
2023-11-20,the 3 gaming Nerds,The shit breaks my heart bro. And im pro Israel. But i believe wars should be fought by men. And when children die its not right. I truly think that wars should also be fought with swords and sheilds like times of old. Not bombs they do to much damage to humans and earth.,0,Negative,-0.9826
2023-11-20,abyray1,BBC Big Bloopers Company,0,Neutral,0.0
2023-11-20,grace yam,According to WHO the Al- Shifa hospital is a death zone. Who and what caused such horror?  How about going back on 7/10/23. The social media called for many interviews that still deny or ignore and dismiss tunnels under Al-Shifa hospital. They hold on to their doubts and suspicions to challenge the truth and  facts that revealed by IDF on the ground of Al-Shifa.,0,Negative,-0.9274
2023-11-20,David Ben-Abraham,"All these deaths have only Hamas to blame. In former wars, Israel has given cease-fire after cease-fire, only to be forced to reply to rocket fire once again from the Gaza Strip into Israel. And now with Hamas threatening to repeat the atrocities it committed on October 7, 2023, Israel has no choice but to rid this menace once and for all, Again, Hamas has only itself to blame.",43,Negative,-0.9449
2023-11-20,Steve Mitchell,wow!!!,0,Positive,0.6884
2023-11-20,Darmith Marak,"Don't  blame  Israel for this, it is becouse of Hamas  terrorists who loves to support terrorists",0,Neutral,-0.1935
2023-11-20,David Camelot,"Though So it isn’t the war most remembered and honoured  but more the vanity and even better something way that didn’t involve war or vanity 
As Jesus’s  or Gandhi win a better war or army’s or even
What’ve that secret weapons?! A puzzle or speculation is not method wins war with they with  out  bombs even to much , 
The weapon seemed to be 
Themself  but does I person in that what was in it for them ?
Can they say , speak 
Nothing then why
Maybe you and me
Never asked so 
A gift ?
I can’t ssy",0,Negative,-0.9085
2023-11-20,Esther Silgas,BBC bias.stop!your channel adds agony and prolong the chaos.just like arabs/muslims also liars,1,Negative,-0.6114
2023-11-20,Health is a Choice!,Jesus have mercy on the lost and thank you for receiving the babies and children.,2,Positive,0.4019
2023-11-20,langra man,BBC verify only seems there for Israel,2,Neutral,0.0
2023-11-20,Kimathi wa Kimathi,"Why the images after they kicked out all the civilians and medics. It looks fishy.....It's IDF's propaganda....We don't even know if those are the hostages or just some Palestinians arrested by Hamas who were Governing Authority. Why blur/hide their faces.... If they are the real hostages.....
Where is the entrance to the tunnel or exit from the Alshifa. If I am hiding hostages, I think as a tunnel builder I would make an exit that directly comes out from the doctor office- even cartels know that......😂😂😂😅. I won't bring hostage though the main door. 
Secondly, if I control a building- that means I control CCTV- so I can delete any images at any time.
That means, either the image are doctored, or Hamas doesn't control Alshifa or IDF is lying again. We know they are not Smart at hiding all the clues. Someone will find something......😂😂😂",1,Negative,-0.897
2023-11-20,Rotem Ezra,"Israel told the civilians to move to South West Gaza Strip. They told them to leave Kan Yunis. Most of Hamas terrorists are hiding in Kan Yunis and they all know it. Hamas has more than 20,000 armed militants and the Muslim jihad another 10.000 militants. All of them hide and fight inside populated areas.",0,Negative,-0.8768
2023-11-20,Bleu,How can israel government think there can be healing after so many innocents and children have died?,0,Negative,-0.3008
2023-11-20,Violet Walters,You are crazy no 3 day pause,1,Negative,-0.5574
2023-11-20,Mimi ni Mimi,You can not verify arm report but you verify Hamas report everyday. Bbc you are curced!,1,Neutral,0.0
2023-11-20,Violet Walters,They should not be crying theylove it so,0,Positive,0.3724
2023-11-20,H Chishi,Please blame hamas terrorists for what is happening in gaza. Pray for Palestinians.,2,Negative,-0.4404
2023-11-20,Zenzenaw,Hamas brought hostages to the hospital eventhough they didn't need a  treatment.  The doctor that said there are no weaposns inside theat hospital should be locked up.,0,Negative,-0.296
2023-11-20,ali Ben Abdessalem,Netanyahou is the least happy person by this deal. He seeks only a delusional glory even if it meant more grief to the israeli and palestinian people 🤮🤮🤮,4,Negative,-0.4572
2023-11-20,aviwrubel111,And stop hiding behind civilian cowards,1,Negative,-0.5267
2023-11-20,Theresa Davids,Blame Hamas they started it...,5,Negative,-0.34
2023-11-20,PHURPA SHERPA,HAMAS caused misery as a result of a religion of hatred & violence,1,Negative,-0.9186
2023-11-20,Lucas Word,Free both countries the world needs peace,0,Positive,0.7783
2023-11-20,Khader Lander,"Business Insider : Netanyahu said to a group of Israelis, "" America is a thing you can move very easily , move it in the right direction. They won't get in their way. "" And this was what he was saying back in 2001, also available to see on YouTube.

In March 2019 , Netanyahu told his Likud colleagues : "" Anyone who wants to thwart the establishment of a Palestinian state has to support bolstering Hamas and transferring money to Hamas ... This is part of our strategy - to isolate the Palestinians in Gaza from the Palestinians in the West Bank”. So help me understand why Netanyahu isn't responsible for everything that has happened.",6,Positive,0.6832
2023-11-20,Servant of Jesus ,BBC stopped ✋️ blaming Israel and blamed Hamas. Why didn't Hamas didn't let their stays under the tunnels after they went and killed the Israelites. They knew Israel will revenge.  Hamas doesn't care for it's people 😢😢😢,0,Negative,-0.9567
2023-11-20,Maryjane Kapteyn,BBC please tell the whole truth. The babies were saved because of Israel’s efforts and direct aid. The deaths while tragic initially showed are because certain people don’t heed direct warnings from Israel to move to the next field or other locations nearby. Such bias reporting. I’m watching vantage first post from India them demonstrates more journalistic integrity in reporting accurate accounts from both sides. I’m not sure if it’s a case of Shameful pandering or bigotry. Check your standards,1,Neutral,0.1572
2023-11-20,Abraham Levi,This reporter can hardly hide his haterd and contempt for the Jewish state.,17,Negative,-0.6378
2023-11-20,Rafsan ayan,Palestinian people have forgotten that when they last laughed😢,0,Negative,-0.2263
2023-11-20,Randy Boisa,"Arabs. Getting their a$$es handed to them every time they attack Israel since 1949.""The definition of insanity is repeating an action over and over and getting the same result""-Albert Einstein",0,Negative,-0.7783
2023-11-20,nosknut,2:23 why are they using contaminated water for the babies. There is lots of water coming on trucks to southern gaza. Surely the babies are high priority ... Sounds to me like they are intentionally holding it back to create morer victims for bbc's cameras.,0,Positive,0.6369
2023-11-20,Darko Mihalic,"This is horror,😢.Israel propaganda where are the arms in hospital and HAMAS.",1,Negative,-0.25
2023-11-20,Chris B.,"Why won’t Hamas just GIVE UP ALREADY!!!!! 😡😡 Look at all of this they’re causing by being dictators and holding civilians as human shields! If they just give up and raise the white flag this will all be over, and the Palestinians will be liberated💯",0,Neutral,0.0
2023-11-20,Johan Thiart,"This is so terribly sad.
Imagine it is you experiencing the grief.
How can Jews and Palestinians move on from here?

Yet, there are people on both sides working for peace. Bless those who work towards peace.",22,Negative,-0.3388
2023-11-20,Mahina,So true it’s the only way to peace,0,Positive,0.7645
2023-11-20,angelo de leo,Hopes are growing since october 10.,0,Positive,0.5423
2023-11-20,O G,"from God we come to God we return, may their struggle to defend Palestine until martyrdom become the spirit of young people all over the world to work together among the martyrs, pray that we are not deceived by the world and the slander of the Dajjal",1,Positive,0.7435
2023-11-20,Romila Lal,BBC stop lies about Israel and side with terror,0,Negative,-0.8126
2023-11-20,Limu EM,"BBC always trying to hide true story, I show from the bringing of the war! They are supporting Israel 😢!
Israel killing Gaza's civilians continuously specially chinds, olds😢.
But BBC broadcasting totally different.",0,Negative,-0.4997
2023-11-20,JJMarco,Reporter has been on the Hamas payroll for years.,3,Neutral,0.0
2023-11-20,tech best apps rohingya,Stop killing civilian Palestinian people gaza people  just gave free Palestine,0,Negative,-0.5106
2023-11-20,jdsthird,Question. Why are women and children in Israel’s prisons? Aren’t they supposed to be the good guys? 🤔,1,Positive,0.504
2023-11-20,Crazy kingdom,Built by isreal in 1980,0,Neutral,0.0
2023-11-20,jdsthird,Netanyahu will eventually be tried for war crimes and crimes against humanity. No lie can live forever. The world is waking up to these atrocities.,1,Negative,-0.7269
2023-11-20,Crystal,"So many minutes of Palestine, so little emphasis of evidence found Hamas is guilty of making the hospital the state it is.  Oh it's BBC, no wonder.",0,Negative,-0.6124
2023-11-20,Juan,"This is becoming so much interesting.... didn't even know that crypto investment still works, am short of words",5,Neutral,0.0
2023-11-20,Gill Munchen,"the derty figures at the bbc never tell any truth 

the evul animuls have 27,000 Palestinian hostages in death camp prisons",0,Negative,-0.7061
2023-11-20,Mark Cynic,"Still no statistics from Hamas as to how many of its militia are among the dead.
Hard to tell when they wear civilian clothes, I suppose.",0,Negative,-0.7845
2023-11-20,"Let it Be, Summer",Sending strength to the ladies to carry on Vivian Silver’s hopes for peace in the future. Peace ☮️,2,Positive,0.9186
2023-11-20,SMK IT Alamku,That’s why Hamas capture hostages from Israel land. They want to release thousands of Palestinian in Israel prisoners that taken without justice. How do you feel if your family members are in those prisoners ? You have nothing to do except you can kidnap Israel people for replacement.,0,Negative,-0.8433
2023-11-20,Praveen Balan,Mr BBC you don't have any views or opinion about Hamas? Why you address them as terrorists organization designated by UK? Why you are reluctant to address them as terrorists? What kind of journalism are you doing?,3,Negative,-0.9034
2023-11-20,Out and About,Rather distressing that hamas would harm someone who helped Gazans so incredibly.,21,Negative,-0.7351
2023-11-20,trahz06,Sooo is israel gonna release all the hostsges theyve taken the last  decade?,0,Neutral,0.0
2023-11-20,H Tai,Why Hamas had Oct 7 attack event? Never think of result of attack?,16,Negative,-0.7622
2023-11-20,Hroswitha_R,"0:31 ist der Security einer der Gazaner, der am Verhungern ist?",0,Positive,0.34
2023-11-20,think positive,"The world needs peace for the Middle East , Ukraine, and East Africa 🌍",26,Positive,0.5423
2023-11-20,Audrey Daleski,"To think before this they lived in sardine cans, so little space.",0,Neutral,0.0
2023-11-20,C Lulk,OT: Benny Hill considered funnier than Monty Python by two TV stations--WOR and WLVI!,0,Positive,0.4574
2023-11-20,Adam Rash,IDF says…….= Lies,0,Negative,-0.4215
2023-11-20,The Lab Report,"BBC is complicit, stop funding BBC. BBC licks Sunak's arse.",0,Negative,-0.296
2023-11-20,kaydenpat,What did HAMAS expect would happen when it attacked Israelis on October 7th?,32,Negative,-0.4588
2023-11-20,GMT Washout ,Proof of all Claims Required.,0,Neutral,0.0
2023-11-20,Wild Roses,"Who’s killing who over there? Seems there’s no terrorists to fight off…they are long gone. Nevertheless, Gaza citizens are dying by the minute. There’s much explaining to do. The videos and photos called evidence is questionable. Israel says…",0,Negative,-0.9382
2023-11-20,Democracy,"You deleted my comments because I'm telling the truth, shame on you",0,Negative,-0.2023
2023-11-20,TheMarlinspike,Can anyone help?  I inserted the Amazon AMK33X up my rectum and can't get it out!,0,Positive,0.5707
2023-11-20,Ash,BBC: we can’t verify the army video at this point- basically Israel has a long standing history of lying,1,Negative,-0.5267
2023-11-20,True Comment,Iam worried about when the genocide is going to stop. Israel and IDF must be accountable one day for Gaza holocaust.Pray the people of Gaza ❤🇵🇸,1,Negative,-0.5267
2023-11-20,Saleem Hashmi,"These barbaric killings by so called chosen people (  Jews)  of God as claimed by them selves , will be recorded in world visual  history and  in vision of GOD to scrutinise !",0,Neutral,0.184
2023-11-20,Itrat Arshad,All lies from  killers,1,Negative,-0.7964
2023-11-20,David Fields,"BBC is the most Dishonest News on the internet. Lyng comes naturally to them. Near the end of this video, the Lying Slut claims that 2 + million people are on the verge of starvation in Northern Gaza. The number given is the total population of Gaza and most of them are now in the southern Gaza with plenty of food  and water.. Palestinians have been fleeing the Northern Part everyday. Just another example of the Lies that the Scumbags at BBC spew.",0,Negative,-0.9286
2023-11-20,Treasa Veigas,People need to spend their time getting to know the true God instead of wasting their time with weapons. Many bad leaders and other bad human beings play alot of tricks with the help of Satan until God steps in and tricks them all.,0,Negative,-0.5423
2023-11-20,T-Rex,1:33 That explains the damage to the car then,0,Negative,-0.4939
2023-11-20,Diana Ulun,Can't trust BBC anymore. Fox News more accurate.....,0,Negative,-0.4023
2023-11-20,Shah Zad,Israel liars,0,Negative,-0.5267
2023-11-20,Jomel,"Do not believe in your Imam that is preaching you hatred
.he is a Satan in disguise",0,Negative,-0.7351
2023-11-20,Gertrude,"Netanyahu doesn’t want them back, if he gets them back he has to ramp down his military ops from international pressure. All his excises are dried up, why else do you think he’s turned down every hostage deal so far. All Netanyahu has achieved is to turn the world against Israel and create 2 million Gazans who will stop at nothing until they get justice for their families.",0,Positive,0.34
2023-11-20,Jomel,You support evil thats what you get pure sufferings..believe in Jesus and you will have peace.,1,Positive,0.2023
2023-11-20,herm derm,BBC why not just donate to terrorist publicly? It’s obvious what side you’re on it’s sad what’s happening to those babies but they wouldn’t be in that position if it wasn’t for what their adults in charge are doing 🤷🏼‍♀️ when are you gonna stand up for what’s right and blame the ones responsible?,3,Negative,-0.6608
2023-11-20,Greix heano Batain,Why MAHAS need hostages?!now you see world? You support the terrorist? 🖕🖕🖕  fukc,0,Negative,-0.5903
2023-11-20,Ehtesham Ulhaq,fake news,0,Negative,-0.4767
2023-11-20,Hello Khan,This looks like a drainage hole..rather than a tunnel..all lies..They have to show something to prove their actions to prove to the world..,10,Positive,0.3612
2023-11-20,LordBallSac the 4th,Still seem to be most concerned with telling us its a terrorist organisation. I think we get IT BY NOW ! NO NEED TO KEEP SAYING THE SAME WORD TERRORIST OVER AND OVER,0,Negative,-0.9367
2023-11-20,N Hsu,🇺🇸🇮🇱💪💪💪,7,Neutral,0.0
2023-11-20,Alexandre Tarnopolsky,BBCHIT,1,Neutral,0.0
2023-11-20,safoora nejrabi,Lien lien,0,Neutral,0.0
2023-11-20,Humayun Ahmed,Research Israel’s Hannibal directive,1,Neutral,0.0
2023-11-20,S Butt,Bbc please correct your language vicims of genocide not war,5,Positive,0.6647
2023-11-20,noreen khan,Talk about Palestinian hostages that Israel is holding. Free the Palestinian hostages too.,1,Positive,0.5106
2023-11-20,Welsh Nick,Blame Hamas.,36,Negative,-0.34
2023-11-20,ScifiIsMyJam,The IDF are gonna rank as one of the worst militaries in the world after all this.,0,Negative,-0.6249
2023-11-20,Mad Max,Do Gazans still support Hamas` decision to attack Israel on Oct. 7th? None of these victims seem to ever ask Hamas why they started this war.  Religion and hate seem to be more important to them than the lives of their family members.,5,Negative,-0.7697
2023-11-20,Wendy slew-erdene,"Seems like the BBC are pro palestine, not supprising. Showing the palestinian dead but not the girl that was raped and killed then dragged through the streets with palestinian civilians kicking, spitting on and attacking her dead body. Lets remember they held a protest in london on the sacred armistace day and did not even take the silence, for that alone it shows their true colours, showing that whilst they care about their dead they dont care about others",1,Negative,-0.9787
2023-11-20,wilfred gismundo,Even medical staff of hospitals lie.  They want international sympathy through the media for their foolishness.,0,Neutral,0.0
2023-11-20,mohamed ahmed,They destroyed the hospital and expelled the patients in serious condition and the children in nurseries because Hamas took the injured hostages to treat them and save them in the hospital ? This is a dark humor,0,Neutral,-0.0516
2023-11-20,Steve Bining,And  what about the boys and men held in israeli prisons with no charge,5,Negative,-0.296
2023-11-20,Dr. Flywheel,"How can anyone trust any claims by WHO and the UN when there is growing evidence of Hamas controlling all the Gaza hospitals, schools and mosques as shields for operating their rein of terror? Why is it that the Gaza Strip population did not rebel against Hamas atrocities both inside Gaza and inside Israel? Are they all innocent bystanders, or perhaps they opted to be collaborators and celebrated the 7 October massacre shouting ""Allah'hu Akbar""?",1,Positive,0.8264
2023-11-20,mawled yusuf,Western false,0,Neutral,0.0
2023-11-20,Fatima💖🌷,لا اله الا الله  محمد رسول الله  ☝,2,Neutral,0.0
2023-11-20,Fatima💖🌷,الله اکبر  الله اکبر الله اکبر  ☝,1,Neutral,0.0
2023-11-20,najib sebt,"Once upon a time , a man with a mustache raised animals in a stable somewhere in Europe These animals let out so much howling and screaming that no one can stand them on the continent So they decided to move  to another continent alongside other people. 
From that moment, the horror and chaos began",3,Negative,-0.875
2023-11-19,Wayne Van Rensburg,Horror 😢,6,Negative,-0.5719
2023-11-19,Amelia Dua,DONT TRUST THIS CHANN. BBC IS PURE HAMAS AND TERRORISTS!!,2,Negative,-0.8119
2023-11-19,Jennifer Maharaj,"Everyday scenes,today and years past,nothing will change,life is cheap and the children pay the price.Some children die,some grow up to be Hamas,some grow up innocent,sounds harsh,it is the reality.The hope is for everyone to live in peace.The Muslim leaders are encouraging chaos and strife.",8,Positive,0.296
2023-11-19,herii antoni,This all happened because of Hamas. But the BBC actually supports Hamas and becomes Hamas' propaganda media. bbc🖕🖕🖕,1,Neutral,0.1901
2023-11-19,YSBS1,【谬论五】：阿拉伯国的领土大部分是丘陵和贫瘠地区。犹太国则不然，大部分位处沿海地带，土地肥沃。【张平批驳】：读至此，聪明的读者自己大概就能批驳这条谎言了。犹太国绝大部分土地是内盖夫荒原，既不在海边，也跟肥沃扯不上边。犹太国土地最肥沃的部分在加利利东部的耶斯列山谷和胡拉沼泽地。这两块地方在阿拉伯人手中的时候，都是沼泽绝地，蚊虫成群，疟疾肆虐。是犹太人重金将这些土地买下，披荆斩棘地用现代技术将其改造成了良田。沿海平原虽然也有一些农田，但主要是拥有特拉维夫和海法两座现代城市。这两座城市都是犹太人建立的，其中的阿拉伯人口主要是依附于犹太经济的移民人口。这些土地，就算分给阿拉伯人，阿拉伯人好意思拿吗？反观阿拉伯人拿到的土地，北方加利利西部沿海地段北连有中东瑞士之称的黎巴嫩，苍松翠柏，绿草相映，水源丰富，是本地区最好的土地之一。南部沿海的加沙地带，拥有极其适合耕作的农业用地。中部丘陵地带拥有当地稀缺的地下水资源，虽然谈不上肥沃，但绝对是适合人类居住的地区，比内盖夫荒原不知好到哪里去。东边的约旦河谷更是肥沃的农耕区。这样的条件还宣称贫瘠，难道真的只有天堂才适合他们住？【谬论六】：以色列复国是因为欧洲反犹主义，应该在欧洲复国而不是在巴勒斯坦地区。【张平批驳】：民族自决权包括一个民族认定和选择自己所拥有的土地的权利！当然这种权利的实行需要获得国际社会的公认。因此，犹太民族和世界任何民族一样，有权利选择自己的家园。在国际社会承认之后，犹太人对自己的土地所拥有的权利和任何一个民族与自己土地的关系一样，都是神圣不可侵犯的。在这一点上，如果一定要纠缠历史旧账的话，阿拉伯人更没权利“说三道四”，如果不是他们当年入侵占领了犹太人的故土，如果不是他们在三十年代阻挠犹太人的回归，犹太人也不至于流离失所到那个程度，甚至面临大屠杀也无处可去。 【谬论七】：以色列占用了巴勒斯坦人的土地建国。【张平批驳】：这说法只有一个问题：巴勒斯坦人凭什么说这些土地是他们的？决定一块土地的归属，大概可以有这样一些形式：历史权利，现实存在，国际条约，战争结果。巴勒斯坦人在历史上从未建立过自己的政权，对这块土地从未拥有任何历史权利；私人土地所有权模糊不清，现实存在同样是一笔糊涂账。1947年的联大分治决议实际上是巴勒斯坦人历史上第一次合法拿到自己的土地，但又联合阿拉伯各国发动灭绝以色列的战争，结果把分来的土地也丢了一大半，停火时绿线给了犹太人80%的土地，阿拉伯人只留下20%，跟当年皮尔委员会的方案正好翻了一个个儿。需要说明的是：巴勒斯坦人联合各国发动侵以战争，表明他们不承认这个国际条约所给予他们的土地，而选择用战争的方式来解决问题，因此土地的划分就由战争的结局来决定了。阿拉伯人不能自以为强大就诉诸武力，打了败仗又去引用联合国的决议，即使他们依仗人多势众把持了联合国，也不可能这样把天下好事都占全了！所以国际社会对以巴领土问题的解决是以绿线为基础，而不是以47年分治决议为基础。失败的侵略者通常丧失土地，这是国际惯例，两次世界大战中的战败国都是如此。天底下大概只有我们中国人讲究以德报怨，是个例外。犹太人在这块土地上三次建立有效政权，拥有无可置疑的历史权利，而且主流犹太传统从未放弃过这种权利。近代犹太复国主义通过合法手段，增强了犹太民族在这块土地上的现实存在。47年犹太国接受联大分治决议，并明确表示愿意与阿拉伯国和平共处。48年犹太国打赢了反侵略战争，合法拓展了自己的疆土并得到国际承认。今天，以色列国愿意让巴勒斯坦人在绿线之外的土地上建国，并撤出自己的军队，只要这个国家不威胁以色列的安全。因此，无论从哪个角度说，绿线之内以色列的每一寸土地都是应得的，绿线之外的土地以色列随时可以交还（定居点其实是说撤就撤的东西，西奈半岛和加沙地带都是先例），并不是以色列建国的一部分。总之，以色列在土地获取方面并没有超越国际惯例，更不是在巴勒斯坦人的土地上建国的！!!,1,Neutral,0.0
